,product_index,name,n_reviews,price,brand,img_url,details,star_rating,product_url,sentiment_rf_feature0,contribution_rf_feature0,sentiment_rf_feature1,contribution_rf_feature1,sentiment_rf_feature2,contribution_rf_feature2,sentiment_rf_feature3,contribution_rf_feature3
4127,4128,Ravensburger Over The Roofs of London Jigsaw Puzzle (1000-Piece),5,27.16,Ravensburger,https://images-na.ssl-images-amazon.com/images/I/91hG4BWHHiL._SL1500_.jpg,"'Puzzle measures 27"" x 20"". Puzzles are fun - on your own, or with family and friends. Relax from your busy life and build a beautiful image and a new memory. Ravensburger Premium Puzzle with Softclick Technology'",4.1,https://amazon.com/Ravensburger-London-Jigsaw-Puzzle-1000-Piece/dp/B00EU87C9K,-0.0644,1.0,0.5005000000000001,4.0,0.6518,1.0,0.6249,1.0
4128,4129,Cupcake 1000 Piece Puzzle + Mini Poster by Re-marks,9,39.0,Re-Marks,nan,'1000 pieces Assembling puzzles improves fine motor skills & improves picture recognition abilities Made n the usa Fun for the whole family.',3.4,https://amazon.com/Cupcake-Piece-Puzzle-Poster-Re-marks/dp/B00AC5OJAK,-0.0846,2.0,0.369,5.0,0.23097499999999999,4.0,0.632825,2.0
4129,4130,Dowdle Folk Art Jigsaw Puzzle - Paris 1000 Pc,4,27.99,Dowdle Folk Art,nan,"'CREATE A LASTING PIECE OF ART as beautiful as Paris itself ENJOY THE PROCESS OF BUILDING THIS 1000 PIECE PUZZLE measuring out to be 19 X 27 inches COLLECTABLE PUZZLES FEATURING LOCATIONS from around the world. These collector painting help you feel part of the culture. From Islands to Mountains, from Sports to Holidays, collect them all today MADE IN AMERICA (USA). Made of a Blue Chip Board that is imported from Holland. High quality puzzle cardboard INCLUDES SPECIAL HIDDEN CULTURAL and city based references and jokes. Use your brain. Enhance your dexterity. Can you spot the people, jokes and messages hidden in the paintings?'",4.2,https://amazon.com/Jigsaw-Puzzle-Paris-1000-Dowdle/dp/B0081HWSEU,-0.3237,1.0,0.3452,1.0,0.3612,1.0,0.8481,1.0
4130,4131,Buffalo Games 1000 Piece Charles Wysocki Peppercricket Farms Jigsaw Puzzle,15,0.0,nan,https://images-na.ssl-images-amazon.com/images/I/81Bg3GeXMiL._SL1500_.jpg,'Contains 1000 pieces. Finished size is 26.75 x 19.75 inches. Manufactured from premium quality materials. Made in the United States. Bonus poster included for help in solving',5.0,https://amazon.com/Charles-Wysocki-Peppercricket-Jigsaw-Puzzle/dp/B007F1OIQO,-0.5267,1.0,0.4494095238095238,7.0,0.181955,5.0,0.5505500000000001,7.0
4131,4132,Cobble Hill Colourful Candy 1000 Piece Jigsaw Puzzle,15,23.8,Cobble Hill,https://images-na.ssl-images-amazon.com/images/I/71ZIgXu-NhL._SL1000_.jpg,'Measures 19.25 x 26.625 inches. 1000 interlocking pieces. Made in the USA. Durable construction. A colourful assortment of candy',3.3,https://amazon.com/Cobble-Hill-Colourful-Jigsaw-Puzzle/dp/B004UBMZ9E,-0.296,1.0,-0.10542500000000003,6.0,0.070175,6.0,0.5024166666666666,3.0
4132,4133,EuroGraphics Dangerous Sharks 1000 Piece Puzzle,4,29.99,EuroGraphics,https://images-na.ssl-images-amazon.com/images/I/71Y58Ncb5ML._SL1200_.jpg,"'1000-Piece Puzzle. Box size: 10"" x 14"" x 2.37"". Finished Puzzle Size: 19.25"" x 26.5"". Manufactured using the highest quality blue board. Made in the USA. Made in the United States. 100% recyclable and safe, non-toxic, and printed with vegetable-based inks and Certified by the Forest Stewardship Council. Printed in Canada, made in the United States. Puzzle pieces are manufactured using the highest quality 0.07"" blueboard, offering an exact fit without fraying over time and use. Assembling puzzles improves fine motor skills and picture recognition abilities - promotes both cooperative and independent play'",3.8,https://amazon.com/EuroGraphics-Dangerous-Sharks-Piece-Puzzle/dp/B0039ZANDC,-0.7501,1.0,0.046650000000000025,2.0,,0.0,,0.0
4133,4134,SUNSOUT INC Another Time 1000 pc Jigsaw Puzzle,6,29.97,SUNSOUT INC,nan,'Another Time 1000 pc Jigsaw Puzzle. 1000 Piece Puzzle - Completed Size: 19x30. Puzzle Artist: Ervin Molnar. Eco-Friendly - Soy-Based Inks - Recycled Board - Made in the USA. Interlocking Pieces & Durable Construction',4.0,https://amazon.com/Another-Time-1000-Jigsaw-Puzzle/dp/B0037G76HY,-0.296,1.0,0.30195,1.0,,0.0,0.55615,2.0
4134,4135,"Design Ideas Puzzle Map, London",11,0.0,nan,https://images-na.ssl-images-amazon.com/images/I/9120WEhZrSL._SL1500_.jpg,"'Learn the layouts of famous cities piece by piece as you assemble our Puzzle Maps with friends and family Perhaps you are planning a trip and want to orient yourself before you go, or perhaps you want to remind yourself of favorite corners and neighborhoods you have explored on foot. The perfect gift for the person planning a first trip or the world traveler who knows a world class city from the ground up. 1,000 pieces. Dimensions are assembled puzzles; box dimensions are 12 x 10 x 2 in'",3.4,https://amazon.com/Design-Ideas-Puzzle-Map-London/dp/B002Q9ZUAS,0.6124,1.0,0.17190000000000003,8.0,-0.20922999999999997,5.0,-0.3823,4.0
4135,4136,White Mountain Puzzles Evening with Friends - 1000 Piece Jigsaw Puzzle,13,0.0,nan,https://images-na.ssl-images-amazon.com/images/I/A1WMJ77ALOL._SL1500_.jpg,'Master of Memories. Artist Terry Redlin. Made in USA. Recycled materials. 1000 pieces',3.8,https://amazon.com/White-Mountain-Puzzles-Evening-Friends/dp/B001QJRKIY,,0.0,0.31629999999999997,2.0,0.53085,2.0,0.6017291666666666,4.0
4136,4137,White Mountain Puzzles Comforts of Home - 1000 Piece Jigsaw Puzzle,15,36.08,White Mountain Puzzles,https://images-na.ssl-images-amazon.com/images/I/81mmFba%2BkDL._SL1200_.jpg,'Terry Redlin Collection Jigsaw Puzzle 1000 Pieces. Toys & Games / Puzzles. Ship to US only',4.0,https://amazon.com/White-Mountain-Puzzles-Comforts-Home/dp/B001N7PYTQ,-0.296,2.0,0.24550000000000005,5.0,0.3025333333333333,6.0,0.6064916666666668,6.0
4137,4138,Bear in Mind Puzzle Shape,1,17.5,nan,https://images-na.ssl-images-amazon.com/images/I/A1-gSHmaDaL._SL1500_.jpg,,5.0,https://amazon.com/Bear-in-Mind-Puzzle-Shape/dp/B001MYA5Y4,,0.0,,0.0,,0.0,,0.0
4138,4139,"Cobblehill 80069 1000 pc Adirondack Birds Puzzle, Various",1,16.19,Cobblehill,nan,"'High Quality Jigsaw puzzle. 1000 piece puzzle. Suitable for the whole family. Easy to do, no instructions required.'",5.0,https://amazon.com/Cobble-Hill-80069-Adirondack-Birds/dp/B07BB55331,,0.0,,0.0,,0.0,,0.0
4139,4140,New York Puzzle Company - Vanity Fair Grand Gala - 1000 Piece Jigsaw Puzzle,4,21.95,New York Puzzle Company,https://images-na.ssl-images-amazon.com/images/I/71dUWR8bA6L._SL1024_.jpg,"'Grand Gala - Vanity Fair Cover by Artist A. H. Fish, originally published on February 1926. 1000 Piece Jigsaw Puzzle', ""Finished Puzzle Size: 26.625''x19.25''"", 'Made in the USA. Recommended Age: 10+ Years'",4.7,https://amazon.com/New-York-Puzzle-Company-Vanity/dp/B075FNS46T,,0.0,0.7886000000000001,3.0,0.1989,1.0,0.4215,1.0
4140,4141,Sunset At The Old Mill By Dominic Davison 1000 Piece Puzzle,1,24.98,George,https://images-na.ssl-images-amazon.com/images/I/91XJDGznZuL._SL1500_.jpg,'Famous Artist. Medium difficult. Eye catching. Great enjoyment!',5.0,https://amazon.com/Sunset-Dominic-Davison-Piece-Puzzle/dp/B074JPDRJ6,,0.0,,0.0,,0.0,,0.0
4141,4142,"Ceaco David Maclean 1000 Piece Puzzle, Series 1 - Conservatory House",2,24.98,Ceaco,https://images-na.ssl-images-amazon.com/images/I/91hgCyCYUkL._SL1500_.jpg,,5.0,https://amazon.com/Ceaco-David-Maclean-Piece-Puzzle/dp/B0711VMS2J,,0.0,,0.0,,0.0,,0.0
4142,4143,Educa Children's 1500 Painted Ladies San Francisco Puzzle,2,29.99,Educa,https://images-na.ssl-images-amazon.com/images/I/817D-zx7z%2BL._SL1400_.jpg,"'1500 piece puzzle, painted ladies, San Francisco. Puzzle of one of San Francisco most famous tourist attractions. Approximate size of the assembled puzzle: 33, 46 x 23, 62 in'",5.0,https://amazon.com/Educa-Childrens-Painted-Ladies-Francisco/dp/B01MZBP9YS,,0.0,-0.4201,1.0,0.4767,1.0,0.5267,1.0
4143,4144,"Castorland ""Santorini Lights Puzzle (1000 Piece)",1,15.99,Castorland,https://images-na.ssl-images-amazon.com/images/I/71MxmBKalbL._SL1000_.jpg,"'Puzzle size: 26,77x18, 5 in. Number of puzzle pieces: 1000. Recommended age: up to 9 years'",5.0,https://amazon.com/Castorland-Santorini-Lights-Puzzle-Piece/dp/B01M9DKXPF,,0.0,,0.0,0.7184,1.0,,0.0
4144,4145,Over The River 1000+ pc Jigsaw Puzzle by SunsOut,1,33.9,SUNSOUT INC,nan,"'1000+ Piece Jigsaw Puzzle. Finished Size: 27"" x 35"". Artist: Abraham Hunter. Eco-Friendly - Soy-Based Inks - Recycled Board. Proudly Made In The USA'",5.0,https://amazon.com/Over-River-Jigsaw-Puzzle-SunsOut/dp/B01BVPX0J0,,0.0,,0.0,,0.0,,0.0
4145,4146,micro-piece jigsaw puzzle Late of White Owl,2,22.34,micro-piece jigsaw puzzle,https://images-na.ssl-images-amazon.com/images/I/61%2BLr8ICJcL._SL1000_.jpg,'1000micro-piece Owl jigsaw puzzle. Body size: 49 x 72 cm. (C)Wilfar',3.5,https://amazon.com/micro-piece-jigsaw-puzzle-M81-545-white/dp/B019SSM70U,,0.0,0.5984,1.0,-0.027899999999999998,1.0,0.3740333333333334,1.0
4146,4147,Tomax Spring Bouquet 1000 Piece Pierre Auguste Renoir Jigsaw Puzzle,1,16.99,Tomax Puzzles,https://images-na.ssl-images-amazon.com/images/I/61RB7x8WwSL._SL1001_.jpg,"""Reproduction of Renoir's Spring Bouquet"", '1000 interlocking pieces. The completed puzzle measures 50 x 75 cm / 19.68"" x 29.53"". Made in Hong Kong by Tomax'",5.0,https://amazon.com/Tomax-Spring-Bouquet-Pierre-Auguste/dp/B0178LFFLM,,0.0,0.6936,1.0,,0.0,,0.0
4147,4148,Ceaco TWAS The Night - So You Want A Train Puzzle (1000 Piece),6,22.89,Ceaco,https://images-na.ssl-images-amazon.com/images/I/9124GaRduVL._SL1500_.jpg,"'1000 pieces. Puzzle assembled is 27"" x 20"". High gloss image on package for reference', ""Collect all styles in your favorite artist's collection"", 'Made in the USA'",4.2,https://amazon.com/Ceaco-Twas-Night-Train-Puzzle/dp/B01499W7XK,,0.0,0.1513,1.0,-0.5912,1.0,,0.0
4148,4149,SUNSOUT INC A Young Man's Dream 1000 pc Jigsaw Puzzle,4,0.0,nan,nan,"""A Young Man's Dream 1000 pc Jigsaw Puzzle"", '1000 Piece Puzzle - Completed Size: 20x27. Puzzle Artist: Ken Zylla. Eco-Friendly - Soy-Based Inks - Recycled Board - Made in the USA. Interlocking Pieces & Durable Construction'",3.7,https://amazon.com/Young-Mans-Dream-Jigsaw-Puzzle/dp/B00ZO2D4CK,,0.0,0.4404,2.0,,0.0,0.6249,1.0
4149,4150,Andrews + Blaine Moon and Son Puzzle (1000-Piece),5,9.95,Andrews + Blaine,https://images-na.ssl-images-amazon.com/images/I/91d0K3gYPGL._SL1500_.jpg,"'Finished puzzle size: 20"" x 27"" Artwork by Anthony Kleem. Comes with a beautiful four color puzzle insert to follow while completing puzzle. Kraft Puzzle Box'",3.9,https://amazon.com/Andrews-Blaine-Moon-Puzzle-1000-Piece/dp/B00XPHXALG,,0.0,0.28969375,4.0,0.022819999999999997,3.0,0.2294,1.0
4150,4151,Philadelphia Eagles 1000 Piece Panoramic Stadium Jigsaw Puzzle 39 x 13in,1,31.73,nan,https://images-na.ssl-images-amazon.com/images/I/71b81BBveIL._SL1001_.jpg,,5.0,https://amazon.com/Philadelphia-Eagles-Panoramic-Stadium-Jigsaw/dp/B00X6DFIYQ,,0.0,0.4404,1.0,,0.0,,0.0
4151,4152,"1000 Piece Panoramic Puzzle ""Iris Cantata"" By Nancy Dunlop Cawdrey",2,34.67,nan,https://images-na.ssl-images-amazon.com/images/I/71EUoCdytjL._SL1280_.jpg,,4.5,https://amazon.com/Panoramic-Puzzle-Cantata-Dunlop-Cawdrey/dp/B00V908CL4,,0.0,,0.0,,0.0,0.11910000000000001,2.0
4152,4153,"1000 Piece Panoramic Puzzle ""Iris Cantata"" By Nancy Dunlop Cawdrey",2,34.67,nan,https://images-na.ssl-images-amazon.com/images/I/71EUoCdytjL._SL1280_.jpg,,4.5,https://amazon.com/Panoramic-Puzzle-Cantata-Dunlop-Cawdrey/dp/B00V908CL4,,0.0,,0.0,,0.0,,0.0
4153,4154,"Educa The Alfama District Lisbon Puzzle (1500 Piece), One Color",2,20.15,Educa,https://images-na.ssl-images-amazon.com/images/I/91Itx-onNQL._SL1500_.jpg,"'1500 piece puzzle, The Aflame District, Lisbon - Colored Black & White The Aflame District in Lisbon, a colored Black and White puzzle Approximate size of the assembled puzzle: 33, 46 x 23, 62 in Manufacturer warranty may not apply'",5.0,https://amazon.com/Educa-Alfama-District-Lisbon-Puzzle/dp/B00S5BE7MI,,0.0,0.6597,1.0,,0.0,,0.0
4154,4155,Cobble Hill Totem Pole in The Mist Jigsaw Puzzle (1000 Piece),3,0.0,nan,nan,'Pieces: 1000. An intricately carved totem pole has become the favorite Vantage point for a Lone crow. Artist: terry Isaac',5.0,https://amazon.com/Cobble-Hill-Totem-Jigsaw-Puzzle/dp/B00PULHFBQ,,0.0,0.332825,2.0,,0.0,0.5994,1.0
4155,4156,Planting Time 1000 pc Jigsaw Puzzle - Gardening Theme - by SunsOut,2,15.99,SUNSOUT INC,https://images-na.ssl-images-amazon.com/images/I/8142jEKU98L._SL1073_.jpg,'Planting Time 1000 pc Jigsaw Puzzle - Gardening theme - by SunsOut. 1000 Piece Puzzle - Completed Size: 20x27. Puzzle Artist: Joseph Burgess. Eco-Friendly - Soy-Based Inks - Recycled Board - Made in the USA. Interlocking Pieces & Durable Construction',3.5,https://amazon.com/Planting-Time-1000-Jigsaw-Puzzle/dp/B00OFVD6KG,,0.0,-0.0923,2.0,0.08900000000000002,1.0,,0.0
4156,4157,Buffalo Games Large Piece: Peppercricket Farms - 1000 Piece Jigsaw Puzzle by Buffalo Games,8,0.0,nan,https://images-na.ssl-images-amazon.com/images/I/81ZZ8m6dazL._SL1125_.jpg,'1000 large-size pieces jigsaw puzzle. Finished size is 38.5 x 26.5 inches. Includes bonus poster for help in solving. Manufactured from premium quality materials. Made in the USA',5.0,https://amazon.com/Buffalo-Games-Large-Piece-Peppercricket/dp/B00KDGXUT4,,0.0,,0.0,0.525525,2.0,0.5796333333333333,2.0
4157,4158,Ceaco Thomas Kinkade Julianne's Cottage Jigsaw Puzzle,5,0.0,nan,nan,"'1000 pieces. Puzzle assembled is 27"" x 20"". High gloss image on package for reference', ""Collect all styles in your favorite artist's collection"", 'Made in the USA'",4.1,https://amazon.com/Ceaco-Thomas-Kinkade-Juliannes-Cottage/dp/B00J1M5LRA,-0.296,1.0,0.275675,4.0,,0.0,0.5994,1.0
4158,4159,SUNSOUT INC Forest Denizens Jigsaw Puzzle,5,0.0,nan,nan,'Forest Denizens Jigsaw Puzzle. 1000 Piece Puzzle - Completed Size: 26 Round. Puzzle Artist: Cynthie Fisher. Eco-Friendly - Soy-Based Inks - Recycled Board - Made in the USA. Interlocking Pieces & Durable Construction',4.6,https://amazon.com/Forest-Denizons-1000-Piece-Jigsaw-Sunsout/dp/B00IYL8WIY,,0.0,0.762,1.0,0.296,1.0,0.43095,2.0
4159,4160,Trefl Candy Jigsaw Puzzle,1,8.41,Trefl,https://images-na.ssl-images-amazon.com/images/I/71f94otx4LL._SL1500_.jpg,"'Trefl Candy 1000-Piece Jigsaw Puzzle; recommended for age 12 and up. Made in Poland from high quality puzzle blue-board for durability and years of enjoyment. Precisely cut interlocking pieces ensure a finished product with a smooth, even surface. Beautiful imagery and vivid colors create a stunning over-all appearance; finished puzzle measures approximately 27 x 19 inches. Trefl is distributed Pierre Belvedere, whose presentation of educational toys is designed to promote imaginative play. Manufacturer warranty may not apply'",5.0,https://amazon.com/Trefl-103571-Candy-Jigsaw-Puzzle/dp/B00HZCR7CA,,0.0,,0.0,,0.0,0.7351,1.0
4160,4161,Autumn,1,22.99,D-Toys,nan,"'Age: 14+. Pieces: 1000. Puzzle Type: Jigsaw Puzzle. Theme: Fall, Fine Art, People, Renaissance'",3.0,https://amazon.com/D-Toys-DT-425-Autumn/dp/B00GH74HFE,,0.0,0.3548,1.0,-0.0369,1.0,-0.296,1.0
4161,4162,Reverie,1,22.99,D-Toys,https://images-na.ssl-images-amazon.com/images/I/71ZQFWre5TL._SL1130_.jpg,'Age: 10+. Artist: Alphonse Mucha. Pieces: 1000. Puzzle Type: Jigsaw Puzzle. Theme: Nostalgic / Retro',5.0,https://amazon.com/D-Toys-DT-402-Reverie/dp/B00GH73TZ8,,0.0,,0.0,,0.0,0.5994,1.0
4162,4163,White Mountain Puzzles Peace and Love - 1000 Piece Jigsaw Puzzle,12,0.0,nan,https://images-na.ssl-images-amazon.com/images/I/818gHGZSz1L._SL1200_.jpg,'Made in the USA. Made with 100% recycled materials. 1000 Piece Jigsaw Puzzle',5.0,https://amazon.com/White-Mountain-Puzzles-Peace-Love/dp/B00BQIVALI,,0.0,0.45596250000000005,4.0,0.18946666666666667,1.0,0.6742500000000001,3.0
