,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,product_index,name,n_reviews,price,brand,img_url,details,star_rating,product_url,sentiment_rf_feature0,contribution_rf_feature0,sentiment_rf_feature1,contribution_rf_feature1,sentiment_rf_feature2,contribution_rf_feature2,sentiment_rf_feature3,contribution_rf_feature3,score_quality,score_difficulty,score_fit,score_missing_pieces,theme,art_style
148,148,149,151,152,152,152,152,155,211,212,"Ravensburger Disney Pixar - The Artist's Desk Puzzle 1000 Piece Jigsaw Puzzle for Adults – Every piece is unique, Softclick technology Means Pieces Fit Together Perfectly",181,16.99,Ravensburger,https://images-na.ssl-images-amazon.com/images/I/91PWB15YymL._SL1500_.jpg,"'What you get – 1000 piece Ravensburger jigsaw puzzles for adults are crafted with premium quality, in terms of both content and material, and have a completed size of 27"" x 20"" Bestselling puzzle brand worldwide - With over 1 billion puzzles sold, Ravensburger is the bestselling puzzle brand worldwide Anti-Glare surface - Ravensburger puzzles use an exclusively developed, extra-thick cardboard combined with our fine, linen structured paper to create a glare-free puzzle image and give you the best experience possible Every piece is unique – None of the frustrations you find with other puzzle brands. With Ravensburger, every individual piece has a completely unique shape Softclick technology – Individual pieces are so precisely made that you can actually hear a soft ‘click’ when you fit a piece into the correct place.'",4.0,https://amazon.com/Ravensburger-Disney-Pixar-Softclick-technology/dp/B00SP6AZ7E,-0.1892753472222221,48.0,0.3162950320512821,52.0,0.2709483870967742,31.0,0.467854358974359,65.0,0.7339271794871794,0.6581475160256409,0.6354741935483871,0.4053623263888889,animals,hand
149,149,150,152,153,153,153,153,156,212,213,White Mountain Puzzles General Store - 1000 Piece Jigsaw Puzzle,28,14.84,White Mountain,https://images-na.ssl-images-amazon.com/images/I/91s45qK6ygL._SL1200_.jpg,"""Old country store: Let's go exploring on this crisp autumn day at a classic old country Emporium, packed full of everything you could possibly need. Enjoy the colorful General store jigsaw puzzle."", '1000-Piece puzzle: thrill and challenge your family and friends piecing together this incredible 1000-Piece jigsaw puzzle. Bring home hours of fun and of entertainment everyone will enjoy.', ""About the artist: Lewis T. Johnson's versatile skills and experience, coupled with passionate attention to detail, color and design are key ingredients he puts into each and every puzzle he creates."", 'More to puzzle building: art jigsaw puzzles are a fun, inexpensive way to enjoy works of art firsthand. Use to boost valuable motor skills, hand-eye coordination, and problem solving skills Specifics: includes 1, 000 extra large puzzle pieces made of sturdy blue chipboard on recycled paper. Puzzle Dimensions (completed): 24 x 30 inches. 100% customer satisfaction guarantee. Made in USA.'",4.2,https://amazon.com/White-Mountain-Puzzles-General-Store/dp/B01F6W85AS,,0.0,0.3276100000000001,5.0,0.5652857142857143,7.0,0.5101,8.0,0.75505,0.663805,0.7826428571428572,,towns_and_cities,hand
150,150,151,153,154,154,154,154,157,213,214,Buffalo Games - M.C. Escher - Self Portrait - 1000 Piece Jigsaw Puzzle,115,18.2,Buffalo Games,https://images-na.ssl-images-amazon.com/images/I/A1GSCjsauqL._SL1500_.jpg,'1000 piece jigsaw puzzle. Finished size is 26.75 in. X 19.75 in. Bonus poster included for help in solving. Manufactured from premium quality materials. Made in the USA',4.1,https://amazon.com/Buffalo-Games-Escher-Portrait-Jigsaw/dp/B01LY95JNR,-0.0740285714285714,14.0,0.24101840796019905,67.0,0.18324166666666666,35.0,0.5737441176470588,17.0,0.7868720588235294,0.6205092039800996,0.5916208333333334,0.4629857142857143,art,collage
151,151,152,154,155,155,155,155,158,214,215,White Mountain Puzzles Television History - 1000 Piece Jigsaw Puzzle,269,16.99,White Mountain,https://images-na.ssl-images-amazon.com/images/I/81Xg3hX57oS._SL1200_.jpg,"'MEMORABLE TV STARS & MOMENTS: Featuring a collage of more than 250 TV stars and unforgettable moments in American television, this colorful puzzle makes for a fantastic TV room wall art piece 1000 PIECES OF FUN: Thrill the entire family and provide hours of fun and entertainment building this incredible puzzle together. An ideal pastime for everyone to enjoy!. ABOUT THE ARTIST: Working out of his home studio for almost 20 years, James Mellett is a freelance illustrator. Mellett is known, awarded, and recognized for his astounding sports art MORE TO PUZZLE BUILDING: Art jigsaw puzzles are a fun, inexpensive way to enjoy works of art first hand. Use to boost valuable motor skills, hand-eye coordination, and problem solving skills SPECIFICS: Includes 1,000 extra large puzzle pieces made of sturdy blue chipboard on recycled paper. Completed puzzle dimensions: 24 x 30 inches. 100% customer satisfaction guarantee. Made in USA.'",4.5,https://amazon.com/White-Mountain-Puzzles-Television-History/dp/B0009STH66,-0.1954086956521739,23.0,0.3512697318007663,87.0,0.2375631944444444,24.0,0.5135102173913044,46.0,0.7567551086956522,0.6756348659003831,0.6187815972222221,0.40229565217391305,towns_and_cities,collage
152,152,153,155,156,156,156,156,159,215,216,Ingooood Tranquil Series- Mountains Waterfall - Jigsaw Puzzles 1000 Pieces for Adult,29,25.99,Ingooood,https://images-na.ssl-images-amazon.com/images/I/81uT2D0cY9L._SL1200_.jpg,'TRANQUIL SERIES-Collection of pictures which can heal and is peaceful. InGooooD jigsaw puzzle No. IG-0139. IMMERSED AND RELEASED- Enjoy your time of wholeheartedly concentrate on puzzle solving. Have fun and relax EASY TO ENJOY- This is Entry Level with letters tips on the back of every piece for easy solving POPULAR SIZES- 1000 piece puzzles measured 19.7*29.5 inches with larger pieces for easy handling FREE GUARANTEE- Every Puzzle is proudly manufactured from premium quality materials.',3.8,https://amazon.com/Ingooood-Tranquil-Mountains-Waterfall-Puzzles/dp/B07FJPTWQL,-0.31306,5.0,0.2884214285714285,7.0,0.3081111111111111,9.0,0.5971777777777779,9.0,0.7985888888888891,0.6442107142857143,0.6540555555555556,0.34347,fantasy,photo
153,153,154,156,157,157,157,157,160,216,217,White Mountain Puzzles for The Love of Beer - 1000 Piece Jigsaw Puzzle,28,18.99,White Mountain,https://images-na.ssl-images-amazon.com/images/I/91fnBuK6bML._SL1200_.jpg,"""(2) 1000-PIECE PUZZLES: For the Love of Beer, two 1000-piece puzzles for the price of one! A collection of beer cans and a grouping of beer bottle caps. You're sure to find your favorite brew!"", 'FUN FOR ALL: Thrill and challenge your family and friends piecing together these fantastic jigsaw puzzles. Bring home hours of fun and entertainment everyone will enjoy MAKE IT MEMORABLE: Ideal for beer lovers and puzzle enthusiasts alike. Frame these exceptional puzzles and turn them into the new wall art addition to your garage, game room, bar or man cave ABOUT THE ARTIST: With his seemingly endless supply of ideas and creativity, Charlie Girard is one of our most popular puzzle designers and the creator of fantastic & unique collage puzzles SPECIFICS: Includes (2) puzzles individually bagged in one box. Each puzzle (completed) measures 20 x 27 inches. Puzzle pieces made of sturdy blue chipboard on recycled paper. Made in USA.'",3.6,https://amazon.com/White-Mountain-Puzzles-Love-Beer/dp/B017LXQ8Z4,-0.34299999999999997,6.0,-0.06683333333333336,3.0,0.13099999999999995,5.0,0.4428625000000001,8.0,0.72143125,0.4665833333333334,0.5655,0.3285,licensed,collage
154,154,155,157,158,158,158,158,161,218,219,Buffalo Games - Charles Wysocki - Fireside Companions - 1000 Piece Jigsaw Puzzle,40,12.99,Buffalo Games,https://images-na.ssl-images-amazon.com/images/I/A1RAuSiV1sL._SL1500_.jpg,'1000 piece jigsaw puzzle. Finished size is 26.75 x 19.75 inches. Bonus poster included for help in solving. Manufactured from premium quality materials. Made in the USA',4.7,https://amazon.com/Buffalo-Games-Charles-Fireside-Companions/dp/B073YF54BT,,0.0,0.4939083333333335,12.0,0.5403000000000001,3.0,0.42951969696969705,11.0,0.7147598484848485,0.7469541666666667,0.7701500000000001,,towns_and_cities,hand
155,155,156,158,159,159,159,159,162,219,220,White Mountain Puzzles Gamepieces - 1000Piece Jigsaw Puzzle,34,15.99,White Mountain,https://images-na.ssl-images-amazon.com/images/I/8160-akVftL._SL1200_.jpg,"'Game pieces: This fantastic puzzle features a collection of familiar and unfamiliar game pieces that will remind you of all the board games you and your family have ever Played 1000 piece puzzle: thrill and challenge your family and friends piecing together this incredible 1000-Piece jigsaw puzzle. Bring home hours of fun and entertainment everyone will enjoy Children & adults: if you love pretty scenery, cool collages, or beautiful places Our challenging puzzles delight men, women and kids alike. Quality design & easy to handle pieces create the fun Puzzle building: puzzles are a fun, inexpensive way to enjoy beautiful scenic artwork & remember foods, toys, places and good times from childhood. Spend time with family, friends, and fond memories!. Thicker larger pieces: includes 1000 extra large interlocking pieces made of high quality chipboard on recycled paper. 24 x 30 inches. 100% customer satisfaction guarantee. Made in USA.'",4.3,https://amazon.com/White-Mountain-Puzzles-Game-Pieces/dp/B017LXQ8JA,-0.3371,4.0,0.47171,5.0,0.3670375,8.0,0.5390785714285714,7.0,0.7695392857142858,0.735855,0.68351875,0.33145,licensed,collage
156,156,157,159,160,160,160,160,163,220,221,Gustav Klimt The Kiss 1000 Piece Jigsaw Puzzle by Eurographics,81,17.1,EuroGraphics,https://images-na.ssl-images-amazon.com/images/I/81FYnJ1k2wL._SL1200_.jpg,"'Box size: 10"" x 14"" x 2.37"". Finished puzzle size: 19.25"" x 26.5"". Made in the USA. Made in the United States. 100% recyclable, safe, non-toxic, and printed with vegetable-based inks and Certified by the Forest Stewardship Council. Printed in Canada, made in the United States. Puzzle pieces are manufactured using the highest quality 0.07"" blueboard, offering an exact fit without fraying over time and use. Assembling puzzles improves fine motor skills and picture recognition abilities - promotes both cooperative and independent play'",4.1,https://amazon.com/EuroGraphics-Gustav-Klimt-Jigsaw-Puzzle/dp/B0019N4EFY,-0.07263333333333331,3.0,0.3437958333333333,32.0,-0.04976071428571428,21.0,0.45727,30.0,0.7286349999999999,0.6718979166666667,0.4751196428571429,0.4636833333333333,animals,collage
157,157,158,160,161,161,161,161,164,222,223,Ravensburger Country Cottage 1500 Piece Jigsaw Puzzle for Adults – Softclick Technology Means Pieces Fit Together Perfectly,116,15.84,Ravensburger,https://images-na.ssl-images-amazon.com/images/I/91ITT-LCw2L._SL1500_.jpg,"'High quality components – Ravensburger’s jigsaw puzzles for adults are crafted with premium quality, in terms of both content and material, and are virtually dust free Bestselling puzzle brand worldwide - With over 1 billion puzzles sold, Ravensburger is the bestselling puzzle brand worldwide Anti-Glare surface - Ravensburger puzzles use an exclusively developed, extra-thick cardboard combined with our fine, linen structured paper to create a glare-free puzzle image and give you the best experience possible Softclick technology – Individual pieces are so precisely made that you can actually hear a soft ‘click’ when you fit a piece into the correct place Precision fit – No matter how large or small our puzzles, each is precision made so that every piece fits perfectly.'",4.0,https://amazon.com/Ravensburger-Country-Cottage-Jigsaw-Puzzle/dp/B0002HWG9O,-0.24682,15.0,0.3720707070707071,33.0,0.3894053571428571,28.0,0.5768301886792453,53.0,0.7884150943396226,0.6860353535353536,0.6947026785714285,0.37659000000000004,landscape,hand
158,158,159,161,162,162,162,162,165,225,226,"Ravensburger Times Square - 1000 Piece Jigsaw Puzzle for Adults – Every Piece is Unique, Softclick Technology Means Pieces Fit Together Perfectly",282,19.49,Ravensburger,https://images-na.ssl-images-amazon.com/images/I/91Q6j6kw3wL._SL1500_.jpg,"'What you get – 1000 piece Ravensburger jigsaw puzzles for adults are crafted with premium quality, in terms of both content and material, and have a completed size of 27"" x 20"" Bestselling puzzle brand worldwide - With over 1 billion puzzles sold, Ravensburger is the bestselling puzzle brand worldwide Anti-Glare surface - Ravensburger puzzles use an exclusively developed, extra-thick cardboard combined with our fine, linen structured paper to create a glare-free puzzle image and give you the best experience possible Every piece is unique – None of the frustrations you find with other puzzle brands. With Ravensburger, every individual piece has a completely unique shape Softclick technology – Individual pieces are so precisely made that you can actually hear a soft ‘click’ when you fit a piece into the correct place.'",4.0,https://amazon.com/Ravensburger-Times-Square-Softclick-Technology/dp/B0032VUUZE,-0.2700622448979592,49.0,0.3466727272727274,99.0,0.3943076388888889,60.0,0.4960835164835166,91.0,0.7480417582417582,0.6733363636363637,0.6971538194444444,0.3649688775510204,towns_and_cities,collage
159,159,160,162,163,163,163,163,166,226,227,White Mountain Puzzles I Had One of Those - 1000 Piece Jigsaw Puzzle,147,15.99,White Mountain,https://images-na.ssl-images-amazon.com/images/I/81VUAbUS1mL._SL1200_.jpg,"'Good old memories: how many objects that you had as a kid can you find in this delightful puzzle? Rediscover a collection of classic toys assembled in the I had one of those! Puzzle 1000 piece puzzle: thrill and challenge your family and friends piecing together this incredible 1000-Piece jigsaw puzzle. Bring home hours of fun and entertainment everyone will enjoy Children & adults: if you love pretty scenery, cool collages, or beautiful places Our challenging puzzles delight men, women and kids alike. Quality design & easy to handle pieces create the fun Puzzle building: puzzles are a fun, inexpensive way to enjoy beautiful scenic artwork & remember foods, toys, places and good times from childhood. Spend time with family, friends, and fond memories!. Thicker larger pieces: includes 1000 extra large interlocking pieces made of high quality chipboard on recycled paper. 24 x 30 inches. 100% customer satisfaction guarantee. Made in USA.'",4.4,https://amazon.com/White-Mountain-Puzzles-Had-Those/dp/B017MHS08M,-0.2471749999999999,12.0,0.3926201960784313,34.0,0.497774,20.0,0.4951886666666666,30.0,0.7475943333333334,0.6963100980392156,0.748887,0.3764125,licensed,collage
160,160,161,163,164,164,164,164,167,229,230,Ingooood Jigsaw Puzzles 1000 Pieces- Tranquil Series Maple Leaves Heart- for Adult,62,23.99,Ingooood,https://images-na.ssl-images-amazon.com/images/I/81skdqfljOL._SL1200_.jpg,'TRANQUIL SERIES-Collection of pictures which can heal and is peaceful. InGooooD jigsaw puzzle No. IG-0012. EASY TO ENJOY- Letters tips on the back of every piece for easy solving. Puzzle glue powder included for hold and save your works POPULAR SIZES- 1000 piece puzzles measured 19.7 * 29.5 inches with larger pieces for easy handling FREE GUARANTEE- Every Puzzle is proudly manufactured from premium quality materials with a 100% customer satisfaction guarantee IMMERSED AND RELEASED- Enjoy your time of full hearted concentrate on puzzle solving. Have fun and relax.',4.2,https://amazon.com/Ingooood-Jigsaw-Puzzles-Pieces-Tranquil/dp/B01N08F3IB,-0.22411904761904766,7.0,0.3710271929824562,19.0,0.2336876811594203,23.0,0.5927016666666667,30.0,0.7963508333333333,0.6855135964912281,0.6168438405797101,0.38794047619047617,landscape,photo
161,161,162,164,165,165,165,165,168,230,231,"Ravensburger Seaside Beauty 1000 Piece Jigsaw Puzzle for Adults – Every Piece is Unique, Softclick Technology Means Pieces Fit Together Perfectly",162,14.99,Ravensburger,https://images-na.ssl-images-amazon.com/images/I/81Q5kbTocoL._SL1500_.jpg,"'What you get – 1000 piece Ravensburger jigsaw puzzles for adults are crafted with premium quality, in terms of both content and material, and have a completed size of 27"" x 20"" Bestselling puzzle brand worldwide - With over 1 billion puzzles sold, Ravensburger is the bestselling puzzle brand worldwide Anti-Glare surface - Ravensburger puzzles use an exclusively developed, extra-thick cardboard combined with our fine, linen structured paper to create a glare-free puzzle image and give you the best experience possible Every piece is unique – None of the frustrations you find with other puzzle brands. With Ravensburger, every individual piece has a completely unique shape Softclick technology – Individual pieces are so precisely made that you can actually hear a soft ‘click’ when you fit a piece into the correct place.'",3.6,https://amazon.com/Ravensburger-Seaside-Beauty-Jigsaw-Puzzle/dp/B003S3RGJO,-0.3036015625,32.0,0.3832416666666667,36.0,0.2961680107526881,31.0,0.4657566666666666,63.0,0.7328783333333333,0.6916208333333334,0.648084005376344,0.34819921875000004,landscape,photo
162,162,163,165,166,166,166,166,169,231,232,White Mountain Puzzles Wine Country - 1000 Piece Jigsaw Puzzle,108,13.99,White Mountain,https://images-na.ssl-images-amazon.com/images/I/81bnLKLwgCL._SL1200_.jpg,"'1000-PIECE PUZZLE: Fill your glass, pull up a chair, and enjoy hours of fun! This collage puzzle features a wide array of bottled wine topped off with rich images of wine grapes, corks and more TASTEFUL ART: Make this wine puzzle a permanent piece of wall art in your bar, wine cellar or dining room. A great gift for wine collectors, wine lovers, and puzzle enthusiasts alike ABOUT THE ARTIST: For over 20 years, Rosiland Solomon has worked with clients as diverse as Disney, Scholastic, Random House, Carnation, among others. She specializes in food and kitchenware design MORE TO PUZZLE BUILDING: Art jigsaw puzzles are a fun, inexpensive way to enjoy works of art first hand. Use to boost valuable motor skills, hand-eye coordination, and problem solving skills SPECIFICS: Includes 1,000 extra large puzzle pieces made of sturdy blue chipboard on recycled paper. Completed puzzle dimensions: 24 x 30 inches. 100% customer satisfaction guarantee. Made in USA.'",3.9,https://amazon.com/White-Mountain-Puzzles-Wine-Country/dp/B004UBJ7KE,-0.240225,8.0,0.3542088709677419,31.0,0.2591423076923077,26.0,0.4631953125000001,32.0,0.7315976562500001,0.6771044354838709,0.6295711538461539,0.3798875,food,collage
